type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-17T19:02:20.798000Z,BTC-USD,6639468042,7f603599-8514-43ce-9017-7d4b18beeb70,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:20.808000Z,BTC-USD,6639468044,2976235b-762b-4cf3-bffc-8966587c1aec,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:20.840000Z,BTC-USD,6639468056,64c6fbbf-cf65-4726-be0b-8588c84946d4,,0.20000000,6506.52000000,sell,limit
received,2018-08-17T19:02:20.841000Z,BTC-USD,6639468058,39fadb64-7e01-4d1b-b2a1-157a5412bf6f,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:20.862000Z,BTC-USD,6639468061,3fcfb69e-43a9-4fa7-b5c8-3029613de18b,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:20.914000Z,BTC-USD,6639468064,0488842b-bbef-4da3-9eb0-6654d4bf0e52,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:20.918000Z,BTC-USD,6639468066,eb6dd35a-e259-43aa-8202-2490fa68abe3,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:20.926000Z,BTC-USD,6639468069,041ae72d-f629-4b3f-bcd7-381e12262e54,,0.07819200,6496.26000000,buy,limit
received,2018-08-17T19:02:20.948000Z,BTC-USD,6639468071,3fa516b9-0997-49b7-9e54-7037f3f11e8f,,0.20859000,6493.01000000,buy,limit
received,2018-08-17T19:02:20.965000Z,BTC-USD,6639468073,0ef4ad29-7a8c-4775-909d-f4b5f982f483,,0.07813500,6489.76000000,buy,limit
received,2018-08-17T19:02:20.971000Z,BTC-USD,6639468076,4d4f4782-14b3-4266-a14d-30a7e8200239,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:20.976000Z,BTC-USD,6639468078,6f4ddb7f-565b-4aff-94e4-95e7964a5c9b,,0.17256400,6486.52000000,buy,limit
received,2018-08-17T19:02:20.985000Z,BTC-USD,6639468080,dd11f75f-48c5-4b46-8953-04048a74e833,,0.23674100,6483.28000000,buy,limit
received,2018-08-17T19:02:20.988000Z,BTC-USD,6639468082,b266c606-9005-4d59-89fa-8d4d0ca01b5f,,0.20908368,6492.17000000,buy,limit
received,2018-08-17T19:02:20.998000Z,BTC-USD,6639468084,dc8ab33c-eaff-45f9-838a-772519a13a79,,1.61316900,6476.80000000,buy,limit
